id,city,curr_diagnose,sum_diagnose,death,cure,date,note
16565,广元,0,6,0,6,2020/3/27,
16566,资阳,0,4,0,4,2020/3/27,
16567,乐山,0,3,0,3,2020/3/27,
16568,阿坝州,0,1,0,1,2020/3/27,
16569,境外输入,8,8,0,0,2020/3/27,
16570,西安,0,120,3,117,2020/3/27,
16571,安康,0,26,0,26,2020/3/27,
16572,汉中,0,26,0,26,2020/3/27,
16573,咸阳,0,17,0,17,2020/3/27,
16574,渭南,0,15,0,15,2020/3/27,
16575,宝鸡,0,13,0,13,2020/3/27,
16576,延安,0,8,0,8,2020/3/27,
16577,铜川,0,8,0,8,2020/3/27,
16578,商洛,0,7,0,7,2020/3/27,
16579,榆林,0,3,0,3,2020/3/27,
16580,韩城,0,1,0,1,2020/3/27,
16581,杨凌,0,1,0,1,2020/3/27,
16582,境外输入,6,6,0,0,2020/3/27,
16583,昆明,0,53,0,53,2020/3/27,
16584,昭通,0,25,0,25,2020/3/27,
16585,西双版纳,0,15,1,14,2020/3/27,
16586,玉溪,0,14,1,13,2020/3/27,
16587,曲靖,0,13,0,13,2020/3/27,
16588,大理州,0,13,0,13,2020/3/27,
16589,红河州,0,9,0,9,2020/3/27,
16590,保山,0,9,0,9,2020/3/27,
16591,丽江,0,7,0,7,2020/3/27,
16592,德宏州,0,5,0,5,2020/3/27,
16593,普洱,0,4,0,4,2020/3/27,
16594,楚雄州,0,4,0,4,2020/3/27,
16595,文山州,0,2,0,2,2020/3/27,
16596,临沧,0,1,0,1,2020/3/27,
16597,大连,2,21,0,19,2020/3/27,
16598,沈阳,1,30,0,29,2020/3/27,
16599,铁岭,1,8,0,7,2020/3/27,
16600,辽阳,1,4,0,3,2020/3/27,
16601,锦州,0,12,0,12,2020/3/27,
16602,葫芦岛,0,12,1,11,2020/3/27,
16603,丹东,0,11,0,11,2020/3/27,
16604,盘锦,0,11,0,11,2020/3/27,
16605,阜新,0,8,0,8,2020/3/27,
16606,朝阳,0,6,1,5,2020/3/27,
16607,鞍山,0,4,0,4,2020/3/27,
16608,本溪,0,3,0,3,2020/3/27,
16609,营口,0,1,0,1,2020/3/27,
16610,长春,1,46,0,45,2020/3/27,
16611,吉林市,1,6,0,5,2020/3/27,
16612,延边,1,6,0,5,2020/3/27,
16613,梅河口,1,2,0,1,2020/3/27,
16614,四平市,0,15,1,14,2020/3/27,
16615,辽源,0,7,0,7,2020/3/27,
16616,公主岭,0,6,0,6,2020/3/27,
16617,通化,0,6,0,6,2020/3/27,
16618,松原,0,2,0,2,2020/3/27,
16619,白城,0,1,0,1,2020/3/27,
16620,唐山,2,58,1,55,2020/3/27,
16621,境外输入,1,1,0,0,2020/3/27,
16622,沧州,0,48,3,45,2020/3/27,
16623,张家口,0,41,0,41,2020/3/27,
16624,保定,0,32,0,32,2020/3/27,
16625,邯郸,0,32,0,32,2020/3/27,
16626,廊坊,0,30,0,30,2020/3/27,
16627,石家庄,0,29,0,29,2020/3/27,
16628,邢台,0,23,1,22,2020/3/27,
16629,秦皇岛,0,10,1,9,2020/3/27,
16630,衡水,0,8,0,8,2020/3/27,
16631,承德,0,7,0,7,2020/3/27,
16632,境外输入,2,3,0,1,2020/3/27,
16633,信阳,0,274,2,272,2020/3/27,
16634,郑州,0,157,5,152,2020/3/27,
16635,南阳,0,156,3,153,2020/3/27,
16636,驻马店,0,139,0,139,2020/3/27,
16637,商丘,0,91,3,88,2020/3/27,
16638,周口,0,76,1,75,2020/3/27,
16639,平顶山,0,58,1,57,2020/3/27,
16640,新乡,0,57,3,54,2020/3/27,
16641,安阳,0,53,0,53,2020/3/27,
16642,许昌,0,39,1,38,2020/3/27,
16643,漯河,0,35,0,35,2020/3/27,
16644,焦作,0,32,1,31,2020/3/27,
16645,洛阳,0,31,1,30,2020/3/27,
16646,开封,0,26,0,26,2020/3/27,
16647,鹤壁,0,19,0,19,2020/3/27,
16648,濮阳,0,17,0,17,2020/3/27,
16649,三门峡,0,7,1,6,2020/3/27,
16650,济源,0,5,0,5,2020/3/27,
16651,境外输入,2,2,0,0,2020/3/27,
16652,万州区,0,118,4,114,2020/3/27,
16653,江北区,0,28,0,28,2020/3/27,
16654,云阳县,0,25,0,25,2020/3/27,
16655,合川区,0,23,0,23,2020/3/27,
16656,綦江区,0,23,0,23,2020/3/27,
16657,长寿区,0,22,0,22,2020/3/27,
16658,奉节县,0,22,0,22,2020/3/27,
16659,九龙坡区,0,21,1,20,2020/3/27,
16660,开州区,0,21,1,20,2020/3/27,
16661,忠县,0,21,0,21,2020/3/27,
16662,渝中区,0,20,0,20,2020/3/27,
16663,垫江县,0,20,0,20,2020/3/27,
16664,潼南区,0,18,0,18,2020/3/27,
16665,渝北区,0,17,0,17,2020/3/27,
16666,两江新区,0,17,0,17,2020/3/27,
16667,南岸区,0,15,0,15,2020/3/27,
16668,石柱县,0,15,0,15,2020/3/27,
16669,大足区,0,14,0,14,2020/3/27,
16670,巫溪县,0,14,0,14,2020/3/27,
16671,铜梁区,0,10,0,10,2020/3/27,
16672,丰都县,0,10,0,10,2020/3/27,
16673,巫山县,0,10,0,10,2020/3/27,
16674,沙坪坝区,0,9,0,9,2020/3/27,
16675,璧山区,0,9,0,9,2020/3/27,
16676,荣昌区,0,9,0,9,2020/3/27,
16677,大渡口区,0,7,0,7,2020/3/27,
16678,巴南区,0,6,0,6,2020/3/27,
16679,涪陵区,0,5,0,5,2020/3/27,
16680,永川区,0,5,0,5,2020/3/27,
16681,江津区,0,4,0,4,2020/3/27,
16682,梁平区,0,4,0,4,2020/3/27,
16683,高新区,0,4,0,4,2020/3/27,
16684,黔江区,0,2,0,2,2020/3/27,
16685,城口县,0,2,0,2,2020/3/27,
16686,彭水县,0,2,0,2,2020/3/27,
16687,武隆区,0,1,0,1,2020/3/27,
16688,秀山县,0,1,0,1,2020/3/27,
16689,酉阳县,0,1,0,1,2020/3/27,
16690,万盛经开区,0,1,0,1,2020/3/27,
16691,境外输入,2,2,0,0,2020/3/27,
16692,哈尔滨,0,198,4,194,2020/3/27,
16693,双鸭山,0,52,3,49,2020/3/27,
16694,绥化,0,47,4,43,2020/3/27,
16695,鸡西,0,46,0,46,2020/3/27,
16696,齐齐哈尔,0,43,1,42,2020/3/27,
16697,大庆,0,26,1,25,2020/3/27,
16698,七台河,0,17,0,17,2020/3/27,
16699,佳木斯,0,15,0,15,2020/3/27,
16700,牡丹江,0,15,0,15,2020/3/27,
16701,黑河,0,14,0,14,2020/3/27,
16702,鹤岗,0,5,0,5,2020/3/27,
16703,大兴安岭,0,3,0,3,2020/3/27,
16704,伊春,0,1,0,1,2020/3/27,
16705,境外输入,2,2,0,0,2020/3/27,
16706,南宁,0,55,0,55,2020/3/27,
16707,北海,0,44,1,43,2020/3/27,
16708,桂林,0,32,0,32,2020/3/27,
16709,河池,0,28,1,27,2020/3/27,
16710,柳州,0,24,0,24,2020/3/27,
16711,防城港,0,19,0,19,2020/3/27,
16712,玉林,0,11,0,11,2020/3/27,
16713,来宾,0,11,0,11,2020/3/27,
16714,钦州,0,8,0,8,2020/3/27,
16715,贵港,0,8,0,8,2020/3/27,
16716,梧州,0,5,0,5,2020/3/27,
16717,贺州,0,4,0,4,2020/3/27,
16718,百色,0,3,0,3,2020/3/27,
16719,境外输入,2,2,0,0,2020/3/27,
16720,晋中,0,37,0,37,2020/3/27,
16721,太原,0,20,0,20,2020/3/27,
16722,运城,0,19,0,19,2020/3/27,
16723,大同,0,12,0,12,2020/3/27,
16724,晋城,0,10,0,10,2020/3/27,
16725,长治,0,8,0,8,2020/3/27,
16726,朔州,0,8,0,8,2020/3/27,
16727,忻州,0,7,0,7,2020/3/27,
16728,吕梁,0,6,0,6,2020/3/27,
16729,阳泉,0,4,0,4,2020/3/27,
16730,临汾,0,2,0,2,2020/3/27,
16731,境外输入,1,1,0,0,2020/3/27,
16732,南昌,0,230,0,230,2020/3/27,
16733,新余,0,130,0,130,2020/3/27,
16734,上饶,0,123,0,123,2020/3/27,
16735,九江,0,118,0,118,2020/3/27,
16736,宜春,0,106,0,106,2020/3/27,
16737,赣州,0,76,1,75,2020/3/27,
16738,抚州,0,72,0,72,2020/3/27,
16739,萍乡,0,33,0,33,2020/3/27,
16740,吉安,0,22,0,22,2020/3/27,
16741,鹰潭,0,18,0,18,2020/3/27,
16742,景德镇,0,6,0,6,2020/3/27,
16743,赣江新区,0,1,0,1,2020/3/27,
16744,武汉,2045,50006,2543,45418,2020/3/28,
16745,鄂州,3,1394,59,1332,2020/3/28,
16746,孝感,1,3518,128,3389,2020/3/28,
16747,襄阳,1,1175,39,1135,2020/3/28,
16748,宜昌,1,931,36,894,2020/3/28,
16749,荆门,1,928,40,887,2020/3/28,
16750,仙桃,1,575,22,552,2020/3/28,
16751,潜江,1,198,9,188,2020/3/28,
16752,黄冈,0,2907,125,2782,2020/3/28,
16753,荆州,0,1580,52,1528,2020/3/28,
16754,随州,0,1307,45,1262,2020/3/28,
16755,黄石,0,1015,39,976,2020/3/28,
16756,咸宁,0,836,15,821,2020/3/28,
16757,十堰,0,672,8,664,2020/3/28,
16758,天门,0,496,15,481,2020/3/28,
16759,恩施州,0,252,7,245,2020/3/28,
16760,神农架林区,0,11,0,11,2020/3/28,
16761,境外输入,,160,0,15,2020/3/28,
16762,朝阳区,,72,0,0,2020/3/28,
16763,海淀区,,64,0,0,2020/3/28,
16764,西城区,,53,0,0,2020/3/28,
16765,丰台区,,43,0,3,2020/3/28,
16766,大兴区,,39,0,16,2020/3/28,
16767,外地来京,,25,0,2,2020/3/28,
16768,昌平区,,29,0,10,2020/3/28,
16769,通州区,,19,0,1,2020/3/28,
16770,房山区,,16,0,3,2020/3/28,
16771,东城区,,14,0,1,2020/3/28,
16772,怀柔区,,7,0,0,2020/3/28,
16773,密云区,,7,0,0,2020/3/28,
16774,石景山区,,14,0,9,2020/3/28,
16775,门头沟区,,3,0,2,2020/3/28,
16776,延庆区,,1,0,0,2020/3/28,
16777,顺义区,,10,0,10,2020/3/28,
16778,境外输入,139,146,,,2020/3/28,
16779,外地来沪,4,111,,,2020/3/28,
16780,宝山区,2,22,,,2020/3/28,
16781,嘉定区,1,9,,,2020/3/28,
16782,浦东新区,0,61,,,2020/3/28,
16783,闵行区,0,19,,,2020/3/28,
16784,徐汇区,0,18,,,2020/3/28,
16785,静安区,0,16,,,2020/3/28,
16786,松江区,0,14,,,2020/3/28,
16787,长宁区,0,13,,,2020/3/28,
16788,普陀区,0,11,,,2020/3/28,
16789,杨浦区,0,9,,,2020/3/28,
16790,奉贤区,0,9,,,2020/3/28,
16791,虹口区,0,7,,,2020/3/28,
16792,黄浦区,0,6,,,2020/3/28,
16793,青浦区,0,6,,,2020/3/28,
16794,金山区,0,4,,,2020/3/28,
16795,崇明区,0,4,,,2020/3/28,
16796,广州,76,414,1,337,2020/3/28,
16797,深圳,29,446,3,414,2020/3/28,
16798,佛山,8,92,0,84,2020/3/28,
16799,珠海,4,102,1,97,2020/3/28,
16800,中山,2,68,0,66,2020/3/28,
16801,湛江,2,24,0,22,2020/3/28,
16802,肇庆,1,20,1,18,2020/3/28,
16803,梅州,1,17,0,16,2020/3/28,
16804,揭阳,1,9,0,8,2020/3/28,
16805,潮州,1,6,0,5,2020/3/28,
16806,东莞,0,100,1,99,2020/3/28,
16807,惠州,0,62,0,62,2020/3/28,
16808,汕头,0,25,0,25,2020/3/28,
16809,江门,0,23,0,23,2020/3/28,
16810,阳江,0,14,0,14,2020/3/28,
16811,茂名,0,14,0,14,2020/3/28,
16812,清远,0,12,0,12,2020/3/28,
16813,韶关,0,10,1,9,2020/3/28,
16814,汕尾,0,5,0,5,2020/3/28,
16815,河源,0,4,0,4,2020/3/28,
16816,境外输入人员,42,42,0,0,2020/3/28,
16817,福州,0,72,1,71,2020/3/28,
16818,莆田,0,56,0,56,2020/3/28,
16819,泉州,0,47,0,47,2020/3/28,
16820,厦门,0,35,0,35,2020/3/28,
16821,宁德,0,26,0,26,2020/3/28,
16822,漳州,0,20,0,20,2020/3/28,
16823,南平,0,20,0,20,2020/3/28,
16824,三明,0,14,0,14,2020/3/28,
16825,龙岩,0,6,0,6,2020/3/28,
16826,境外输入,24,33,0,9,2020/3/28,
16827,嘉兴,1,46,0,45,2020/3/28,
16828,温州,0,504,1,503,2020/3/28,
16829,杭州,0,181,0,181,2020/3/28,
16830,宁波,0,157,0,157,2020/3/28,
16831,台州,0,146,0,146,2020/3/28,
16832,金华,0,55,0,55,2020/3/28,
16833,绍兴,0,42,0,42,2020/3/28,
16834,省十里丰监狱,0,36,0,36,2020/3/28,
16835,丽水,0,17,0,17,2020/3/28,
16836,衢州,0,14,0,14,2020/3/28,
16837,湖州,0,10,0,10,2020/3/28,
16838,舟山,0,10,0,10,2020/3/28,
16839,境外输入,20,20,0,0,2020/3/28,
16840,宝坻区,0,60,2,58,2020/3/28,
16841,河东区,0,15,1,14,2020/3/28,
16842,河北区,0,12,0,12,2020/3/28,
16843,北辰区,0,6,0,6,2020/3/28,
16844,南开区,0,6,0,6,2020/3/28,
16845,和平区,0,6,0,6,2020/3/28,
16846,外地来津,0,6,0,6,2020/3/28,
16847,东丽区,0,4,0,4,2020/3/28,
16848,宁河区,0,4,0,4,2020/3/28,
16849,河西区,0,4,0,4,2020/3/28,
16850,西青区,0,4,0,4,2020/3/28,
16851,滨海新区,0,3,0,3,2020/3/28,
16852,武清区,0,2,0,2,2020/3/28,
16853,红桥区,0,2,0,2,2020/3/28,
16854,津南区,0,2,0,2,2020/3/28,
16855,境外输入人员,20,20,0,0,2020/3/28,
16856,鄂尔多斯,0,11,0,11,2020/3/28,
16857,包头,0,11,0,11,2020/3/28,
16858,赤峰,0,9,0,9,2020/3/28,
16859,锡林郭勒盟,0,9,0,9,2020/3/28,
16860,巴彦淖尔,0,8,1,7,2020/3/28,
16861,呼和浩特,0,7,0,7,2020/3/28,
16862,通辽,0,7,0,7,2020/3/28,
16863,呼伦贝尔,0,7,0,7,2020/3/28,
16864,乌兰察布,0,3,0,3,2020/3/28,
16865,乌海市,0,2,0,2,2020/3/28,
16866,兴安盟,0,1,0,1,2020/3/28,
16867,境外输入,13,13,0,0,2020/3/28,
16868,济宁,0,260,0,260,2020/3/28,
16869,青岛,0,61,1,60,2020/3/28,
16870,临沂,0,49,0,49,2020/3/28,
16871,济南,0,47,0,47,2020/3/28,
16872,烟台,0,47,0,47,2020/3/28,
16873,潍坊,0,44,0,44,2020/3/28,
16874,威海,0,38,1,37,2020/3/28,
16875,聊城,0,38,0,38,2020/3/28,
16876,德州,0,37,2,35,2020/3/28,
16877,泰安,0,35,2,33,2020/3/28,
16878,淄博,0,30,1,29,2020/3/28,
16879,枣庄,0,24,0,24,2020/3/28,
16880,菏泽,0,18,0,18,2020/3/28,
16881,日照,0,16,0,16,2020/3/28,
16882,滨州,0,15,0,15,2020/3/28,
16883,境外输入,10,10,0,0,2020/3/28,
16884,南京,0,93,0,93,2020/3/28,
16885,苏州,0,87,0,87,2020/3/28,
16886,徐州,0,79,0,79,2020/3/28,
16887,淮安,0,66,0,66,2020/3/28,
16888,无锡,0,55,0,55,2020/3/28,
16889,常州,0,51,0,51,2020/3/28,
16890,连云港,0,48,0,48,2020/3/28,
16891,南通,0,40,0,40,2020/3/28,
16892,泰州,0,37,0,37,2020/3/28,
16893,盐城,0,27,0,27,2020/3/28,
16894,扬州,0,23,0,23,2020/3/28,
16895,宿迁,0,13,0,13,2020/3/28,
16896,镇江,0,12,0,12,2020/3/28,
16897,成都,9,153,3,141,2020/3/28,
16898,甘孜州,0,78,0,78,2020/3/28,
16899,达州,0,42,0,42,2020/3/28,
16900,南充,0,39,0,39,2020/3/28,
16901,广安,0,30,0,30,2020/3/28,
16902,泸州,0,24,0,24,2020/3/28,
16903,巴中,0,24,0,24,2020/3/28,
16904,绵阳,0,22,0,22,2020/3/28,
16905,内江,0,22,0,22,2020/3/28,
16906,德阳,0,18,0,18,2020/3/28,
16907,遂宁,0,17,0,17,2020/3/28,
16908,攀枝花,0,16,0,16,2020/3/28,
16909,凉山州,0,13,0,13,2020/3/28,
16910,宜宾,0,12,0,12,2020/3/28,
16911,自贡,0,9,0,9,2020/3/28,
16912,眉山,0,8,0,8,2020/3/28,
16913,雅安,0,7,0,7,2020/3/28,
16914,广元,0,6,0,6,2020/3/28,
16915,资阳,0,4,0,4,2020/3/28,
16916,乐山,0,3,0,3,2020/3/28,
16917,阿坝州,0,1,0,1,2020/3/28,
16918,境外输入,9,45,0,36,2020/3/28,
16919,兰州,0,36,2,34,2020/3/28,
16920,天水,0,12,0,12,2020/3/28,
16921,平凉,0,9,0,9,2020/3/28,
16922,定西,0,9,0,9,2020/3/28,
16923,甘南,0,8,0,8,2020/3/28,
16924,白银,0,4,0,4,2020/3/28,
16925,陇南,0,4,0,4,2020/3/28,
16926,庆阳,0,3,0,3,2020/3/28,
16927,临夏,0,3,0,3,2020/3/28,
16928,张掖,0,2,0,2,2020/3/28,
16929,金昌,0,1,0,1,2020/3/28,
16930,境外输入,8,8,0,0,2020/3/28,
16931,西安,0,120,3,117,2020/3/28,
16932,安康,0,26,0,26,2020/3/28,
16933,汉中,0,26,0,26,2020/3/28,
16934,咸阳,0,17,0,17,2020/3/28,
16935,渭南,0,15,0,15,2020/3/28,
16936,宝鸡,0,13,0,13,2020/3/28,
16937,延安,0,8,0,8,2020/3/28,
16938,铜川,0,8,0,8,2020/3/28,
16939,商洛,0,7,0,7,2020/3/28,
16940,榆林,0,3,0,3,2020/3/28,
16941,韩城,0,1,0,1,2020/3/28,
16942,杨凌,0,1,0,1,2020/3/28,
16943,大连,5,24,0,19,2020/3/28,
16944,沈阳,1,30,0,29,2020/3/28,
16945,铁岭,1,8,0,7,2020/3/28,
16946,辽阳,1,4,0,3,2020/3/28,
16947,锦州,0,12,0,12,2020/3/28,
16948,葫芦岛,0,12,1,11,2020/3/28,
16949,丹东,0,11,0,11,2020/3/28,
16950,盘锦,0,11,0,11,2020/3/28,
16951,阜新,0,8,0,8,2020/3/28,
16952,朝阳,0,6,1,5,2020/3/28,
16953,鞍山,0,4,0,4,2020/3/28,
16954,本溪,0,3,0,3,2020/3/28,
16955,营口,0,1,0,1,2020/3/28,
16956,境外输入,6,6,0,0,2020/3/28,
16957,昆明,0,53,0,53,2020/3/28,
16958,昭通,0,25,0,25,2020/3/28,
16959,西双版纳,0,15,1,14,2020/3/28,
16960,玉溪,0,14,1,13,2020/3/28,
16961,曲靖,0,13,0,13,2020/3/28,
16962,大理州,0,13,0,13,2020/3/28,
16963,红河州,0,9,0,9,2020/3/28,
16964,保山,0,9,0,9,2020/3/28,
16965,丽江,0,7,0,7,2020/3/28,
16966,德宏州,0,5,0,5,2020/3/28,
16967,普洱,0,4,0,4,2020/3/28,
16968,楚雄州,0,4,0,4,2020/3/28,
16969,文山州,0,2,0,2,2020/3/28,
16970,临沧,0,1,0,1,2020/3/28,
16971,延边,2,7,0,5,2020/3/28,
16972,长春,1,46,0,45,2020/3/28,
16973,吉林市,1,6,0,5,2020/3/28,
16974,梅河口,1,2,0,1,2020/3/28,
16975,四平市,0,15,1,14,2020/3/28,
16976,辽源,0,7,0,7,2020/3/28,
16977,公主岭,0,6,0,6,2020/3/28,
16978,通化,0,6,0,6,2020/3/28,
16979,松原,0,2,0,2,2020/3/28,
16980,白城,0,1,0,1,2020/3/28,
16981,境外输入,3,3,0,0,2020/3/28,
16982,万州区,0,118,4,114,2020/3/28,
16983,江北区,0,28,0,28,2020/3/28,
16984,云阳县,0,25,0,25,2020/3/28,
16985,合川区,0,23,0,23,2020/3/28,
16986,綦江区,0,23,0,23,2020/3/28,
16987,长寿区,0,22,0,22,2020/3/28,
16988,奉节县,0,22,0,22,2020/3/28,
16989,九龙坡区,0,21,1,20,2020/3/28,
16990,开州区,0,21,1,20,2020/3/28,
16991,忠县,0,21,0,21,2020/3/28,
16992,渝中区,0,20,0,20,2020/3/28,
16993,垫江县,0,20,0,20,2020/3/28,
16994,潼南区,0,18,0,18,2020/3/28,
16995,渝北区,0,17,0,17,2020/3/28,
16996,两江新区,0,17,0,17,2020/3/28,
16997,南岸区,0,15,0,15,2020/3/28,
16998,石柱县,0,15,0,15,2020/3/28,
16999,大足区,0,14,0,14,2020/3/28,
17000,巫溪县,0,14,0,14,2020/3/28,
17001,铜梁区,0,10,0,10,2020/3/28,
17002,丰都县,0,10,0,10,2020/3/28,
17003,巫山县,0,10,0,10,2020/3/28,
17004,沙坪坝区,0,9,0,9,2020/3/28,
17005,璧山区,0,9,0,9,2020/3/28,
17006,荣昌区,0,9,0,9,2020/3/28,
17007,大渡口区,0,7,0,7,2020/3/28,
17008,巴南区,0,6,0,6,2020/3/28,
17009,涪陵区,0,5,0,5,2020/3/28,
17010,永川区,0,5,0,5,2020/3/28,
17011,江津区,0,4,0,4,2020/3/28,
17012,梁平区,0,4,0,4,2020/3/28,
17013,高新区,0,4,0,4,2020/3/28,
17014,黔江区,0,2,0,2,2020/3/28,
17015,城口县,0,2,0,2,2020/3/28,
17016,彭水县,0,2,0,2,2020/3/28,
17017,武隆区,0,1,0,1,2020/3/28,
17018,秀山县,0,1,0,1,2020/3/28,
17019,酉阳县,0,1,0,1,2020/3/28,
17020,万盛经开区,0,1,0,1,2020/3/28,
17021,唐山,2,58,1,55,2020/3/28,
17022,境外输入,1,1,0,0,2020/3/28,
17023,沧州,0,48,3,45,2020/3/28,
17024,张家口,0,41,0,41,2020/3/28,
17025,保定,0,32,0,32,2020/3/28,
17026,邯郸,0,32,0,32,2020/3/28,
17027,廊坊,0,30,0,30,2020/3/28,
17028,石家庄,0,29,0,29,2020/3/28,
17029,邢台,0,23,1,22,2020/3/28,
17030,秦皇岛,0,10,1,9,2020/3/28,
17031,衡水,0,8,0,8,2020/3/28,
17032,承德,0,7,0,7,2020/3/28,
17033,境外输入,3,3,0,0,2020/3/28,
17034,晋中,0,37,0,37,2020/3/28,
17035,太原,0,20,0,20,2020/3/28,
17036,运城,0,19,0,19,2020/3/28,
17037,大同,0,12,0,12,2020/3/28,
17038,晋城,0,10,0,10,2020/3/28,
17039,长治,0,8,0,8,2020/3/28,
17040,朔州,0,8,0,8,2020/3/28,
17041,忻州,0,7,0,7,2020/3/28,
17042,吕梁,0,6,0,6,2020/3/28,
17043,阳泉,0,4,0,4,2020/3/28,
17044,临汾,0,2,0,2,2020/3/28,
17045,境外输入,2,3,0,1,2020/3/28,
17046,信阳,0,274,2,272,2020/3/28,
17047,郑州,0,157,5,152,2020/3/28,
17048,南阳,0,156,3,153,2020/3/28,
17049,驻马店,0,139,0,139,2020/3/28,
17050,商丘,0,91,3,88,2020/3/28,
17051,周口,0,76,1,75,2020/3/28,
17052,平顶山,0,58,1,57,2020/3/28,
17053,新乡,0,57,3,54,2020/3/28,
17054,安阳,0,53,0,53,2020/3/28,
17055,许昌,0,39,1,38,2020/3/28,
17056,漯河,0,35,0,35,2020/3/28,
17057,焦作,0,32,1,31,2020/3/28,
17058,洛阳,0,31,1,30,2020/3/28,
17059,开封,0,26,0,26,2020/3/28,
17060,鹤壁,0,19,0,19,2020/3/28,
17061,濮阳,0,17,0,17,2020/3/28,
17062,三门峡,0,7,1,6,2020/3/28,
17063,济源,0,5,0,5,2020/3/28,
17064,境外输入,2,2,0,0,2020/3/28,
17065,哈尔滨,0,198,4,194,2020/3/28,
17066,双鸭山,0,52,3,49,2020/3/28,
17067,绥化,0,47,4,43,2020/3/28,
17068,鸡西,0,46,0,46,2020/3/28,
17069,齐齐哈尔,0,43,1,42,2020/3/28,
17070,大庆,0,26,1,25,2020/3/28,
17071,七台河,0,17,0,17,2020/3/28,
17072,佳木斯,0,15,0,15,2020/3/28,
17073,牡丹江,0,15,0,15,2020/3/28,
17074,黑河,0,14,0,14,2020/3/28,
17075,鹤岗,0,5,0,5,2020/3/28,
17076,大兴安岭,0,3,0,3,2020/3/28,
17077,伊春,0,1,0,1,2020/3/28,
17078,境外输入,2,2,0,0,2020/3/28,
17079,南宁,0,55,0,55,2020/3/28,
17080,北海,0,44,1,43,2020/3/28,
17081,桂林,0,32,0,32,2020/3/28,
17082,河池,0,28,1,27,2020/3/28,
17083,柳州,0,24,0,24,2020/3/28,
17084,防城港,0,19,0,19,2020/3/28,
17085,玉林,0,11,0,11,2020/3/28,
17086,来宾,0,11,0,11,2020/3/28,
17087,钦州,0,8,0,8,2020/3/28,
17088,贵港,0,8,0,8,2020/3/28,
17089,梧州,0,5,0,5,2020/3/28,
17090,贺州,0,4,0,4,2020/3/28,
17091,百色,0,3,0,3,2020/3/28,
17092,境外输入,1,1,0,0,2020/3/28,
17093,南昌,0,230,0,230,2020/3/28,
17094,新余,0,130,0,130,2020/3/28,
17095,上饶,0,123,0,123,2020/3/28,
17096,九江,0,118,0,118,2020/3/28,
17097,宜春,0,106,0,106,2020/3/28,
17098,赣州,0,76,1,75,2020/3/28,
17099,抚州,0,72,0,72,2020/3/28,
17100,萍乡,0,33,0,33,2020/3/28,
17101,吉安,0,22,0,22,2020/3/28,
17102,鹰潭,0,18,0,18,2020/3/28,
17103,景德镇,0,6,0,6,2020/3/28,
17104,赣江新区,0,1,0,1,2020/3/28,
17105,境外输入,1,1,0,0,2020/3/28,
17106,贵阳,0,36,1,35,2020/3/28,
17107,遵义,0,32,0,32,2020/3/28,
17108,毕节,0,23,0,23,2020/3/28,
17109,黔南州,0,17,0,17,2020/3/28,
17110,六盘水,0,10,1,9,2020/3/28,
17111,铜仁,0,10,0,10,2020/3/28,
17112,黔东南州,0,10,0,10,2020/3/28,
17113,安顺,0,4,0,4,2020/3/28,
17114,黔西南州,0,4,0,4,2020/3/28,
17115,武汉,2040,50006,2543,45423,2020/3/29,
17116,鄂州,3,1394,59,1332,2020/3/29,
17117,孝感,1,3518,128,3389,2020/3/29,
17118,襄阳,1,1175,39,1135,2020/3/29,
17119,宜昌,1,931,36,894,2020/3/29,
17120,荆门,1,928,40,887,2020/3/29,
17121,仙桃,1,575,22,552,2020/3/29,
17122,潜江,1,198,9,188,2020/3/29,
17123,黄冈,0,2907,125,2782,2020/3/29,
17124,荆州,0,1580,52,1528,2020/3/29,
17125,随州,0,1307,45,1262,2020/3/29,
17126,黄石,0,1015,39,976,2020/3/29,
17127,咸宁,0,836,15,821,2020/3/29,
17128,十堰,0,672,8,664,2020/3/29,
17129,天门,0,496,15,481,2020/3/29,
17130,恩施州,0,252,7,245,2020/3/29,
17131,神农架林区,0,11,0,11,2020/3/29,
17132,境外输入,152,159,,,2020/3/29,
17133,外地来沪,4,111,,,2020/3/29,
17134,宝山区,2,22,,,2020/3/29,
17135,嘉定区,1,9,,,2020/3/29,
17136,浦东新区,0,61,,,2020/3/29,
17137,闵行区,0,19,,,2020/3/29,
17138,徐汇区,0,18,,,2020/3/29,
17139,静安区,0,16,,,2020/3/29,
17140,松江区,0,14,,,2020/3/29,
17141,长宁区,0,13,,,2020/3/29,
17142,普陀区,0,11,,,2020/3/29,
17143,杨浦区,0,9,,,2020/3/29,
17144,奉贤区,0,9,,,2020/3/29,
17145,虹口区,0,7,,,2020/3/29,
17146,黄浦区,0,6,,,2020/3/29,
17147,青浦区,0,6,,,2020/3/29,
17148,金山区,0,4,,,2020/3/29,
17149,崇明区,0,4,,,2020/3/29,
17150,境外输入,,161,0,16,2020/3/29,
17151,朝阳区,,72,0,0,2020/3/29,
17152,海淀区,,64,0,0,2020/3/29,
17153,西城区,,53,0,0,2020/3/29,
17154,丰台区,,43,0,3,2020/3/29,
17155,大兴区,,39,0,16,2020/3/29,
17156,外地来京,,25,0,2,2020/3/29,
17157,昌平区,,29,0,10,2020/3/29,
17158,通州区,,19,0,1,2020/3/29,
17159,房山区,,16,0,3,2020/3/29,
17160,东城区,,14,0,1,2020/3/29,
